STATION,NAME,DATE,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TmeanC
USW00013722,"RALEIGH AIRPORT, NC US",10/3/2014,0.09,,0,0,73,85,65,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",10/4/2014,0,,0,0,70,73,47,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/5/2014,0,,0,0,53,66,41,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/6/2014,0,,0,0,59,76,45,15
USW00013722,"RALEIGH AIRPORT, NC US",10/7/2014,0,,0,0,67,80,55,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/8/2014,0,,0,0,71,83,60,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/9/2014,0,,0,0,66,79,51,18.88888889
USW00013722,"RALEIGH AIRPORT, NC US",10/10/2014,0.63,,0,0,70,84,58,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/11/2014,0.22,,0,0,72,86,58,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",10/12/2014,0.02,,0,0,59,62,57,15
USW00013722,"RALEIGH AIRPORT, NC US",10/13/2014,0,,0,0,67,81,60,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/14/2014,0.42,,0,0,74,79,70,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/15/2014,0.62,,0,0,69,75,57,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",10/16/2014,0,,0,0,61,72,53,16.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/17/2014,0,,0,0,60,74,49,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",10/18/2014,0,,0,0,63,75,53,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",10/19/2014,0,,0,0,57,65,44,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",10/20/2014,0,,0,0,54,71,41,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",10/21/2014,0,,0,0,61,74,51,16.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/22/2014,0,,0,0,58,67,48,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/23/2014,0,,0,0,55,70,42,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",10/24/2014,0,,0,0,56,70,43,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/25/2014,0,,0,0,54,71,39,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",10/26/2014,0,,0,0,62,76,45,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/27/2014,0,,0,0,56,76,40,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/28/2014,0,,0,0,64,84,50,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",10/29/2014,0.18,,0,0,68,78,55,20
USW00013722,"RALEIGH AIRPORT, NC US",10/30/2014,0,,0,0,58,67,47,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/31/2014,0,,0,0,51,62,42,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/1/2014,0.61,,0,0,49,51,45,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",11/2/2014,0,,0,0,47,53,37,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",11/3/2014,0,,0,0,44,64,29,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",11/4/2014,0,,0,0,51,66,40,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/5/2014,0,,0,0,57,71,47,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",11/6/2014,0.21,,0,0,63,68,50,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",11/7/2014,0,,0,0,51,60,38,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/8/2014,0,,0,0,45,60,31,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",11/9/2014,0,,0,0,51,60,40,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/10/2014,0,,0,0,49,66,35,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",11/11/2014,0,,0,0,54,72,45,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",11/12/2014,0,,0,0,60,76,50,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/13/2014,0,,0,0,54,59,44,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",11/14/2014,0,,0,0,41,44,29,5
USW00013722,"RALEIGH AIRPORT, NC US",11/15/2014,0,,0,0,34,46,25,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",11/16/2014,0.04,,0,0,37,49,27,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",11/17/2014,0.43,,0,0,51,67,43,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/18/2014,0,,0,0,38,43,23,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",11/19/2014,0,,0,0,30,43,19,-1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",11/20/2014,0,,0,0,41,59,28,5
USW00013722,"RALEIGH AIRPORT, NC US",11/21/2014,0,,0,0,39,48,26,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",11/22/2014,0,,0,0,36,54,22,2.222222222
USW00013722,"RALEIGH AIRPORT, NC US",11/23/2014,0.64,,0,0,44,66,34,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",11/24/2014,0.01,,0,0,65,72,60,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",11/25/2014,0.1,,0,0,61,65,48,16.11111111
USW00013722,"RALEIGH AIRPORT, NC US",11/26/2014,1.69,,0,0,47,50,35,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",11/27/2014,0.05,,0,0,41,47,35,5
USW00013722,"RALEIGH AIRPORT, NC US",11/28/2014,0,,0,0,37,45,26,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",11/29/2014,0,,0,0,38,54,27,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",11/30/2014,0,,0,0,48,66,36,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/1/2014,0,,0,0,56,74,44,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",12/2/2014,0,,0,0,52,55,46,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",12/3/2014,0,,0,0,48,57,44,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/4/2014,0,,0,0,49,54,40,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",12/5/2014,0,,0,0,46,52,40,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",12/6/2014,0.16,,0,0,50,56,46,10
USW00013722,"RALEIGH AIRPORT, NC US",12/7/2014,0,,0,0,49,53,35,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",12/8/2014,0.13,,0,0,39,45,34,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/9/2014,0.5,,0,0,39,45,35,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/10/2014,0,,0,0,43,50,31,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",12/11/2014,0,,0,0,36,48,26,2.222222222
USW00013722,"RALEIGH AIRPORT, NC US",12/12/2014,0,,0,0,40,57,26,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",12/13/2014,0,,0,0,42,60,28,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",12/14/2014,0,,0,0,43,58,29,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",12/15/2014,0,,0,0,44,60,30,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",12/16/2014,0.32,,0,0,45,52,37,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",12/17/2014,0,,0,0,49,60,39,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",12/18/2014,0,,0,0,42,51,31,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",12/19/2014,0,,0,0,43,52,36,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",12/20/2014,0.07,,0,0,37,39,31,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",12/21/2014,0,,0,0,41,50,38,5
USW00013722,"RALEIGH AIRPORT, NC US",12/22/2014,0.4,,0,0,39,41,36,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/23/2014,0.9,,0,0,39,47,37,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/24/2014,1.71,,0,0,52,66,46,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",12/25/2014,0.03,,0,0,58,64,35,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",12/26/2014,0,,0,0,42,58,30,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",12/27/2014,0,,0,0,44,62,31,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",12/28/2014,0.01,,0,0,54,61,48,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",12/29/2014,0.72,,0,0,52,55,41,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",12/30/2014,0.02,,0,0,39,41,28,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/31/2014,0,,0,0,34,46,26,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",1/1/2015,0,,0,0,35,51,23,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",1/2/2015,0,,0,0,46,54,41,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",1/3/2015,0.16,,0,0,48,51,46,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",1/4/2015,0.29,,0,0,58,69,49,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",1/5/2015,0,,0,0,51,56,32,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",1/6/2015,0,,0,0,39,55,26,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",1/7/2015,0,,0,0,34,39,16,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",1/8/2015,0,,0,0,18,27,11,-7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",1/9/2015,0,,0,0,31,45,22,-0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",1/10/2015,0,,0,0,31,39,22,-0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",1/11/2015,0,,0,0,30,49,17,-1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",1/12/2015,1.29,,0,0,42,48,36,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",1/13/2015,0.03,,0,0,41,44,31,5
USW00013722,"RALEIGH AIRPORT, NC US",1/14/2015,0.01,,0,0,31,33,28,-0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",1/15/2015,0,,0,0,34,41,31,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",1/16/2015,0,,0,0,40,53,30,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",1/17/2015,0,,0,0,40,51,27,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",1/18/2015,0.49,,0,0,48,60,41,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",1/19/2015,0,,0,0,46,63,31,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",1/20/2015,0,,0,0,51,67,39,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",1/21/2015,0,,0,0,47,54,36,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",1/22/2015,0,,0,0,42,59,30,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",1/23/2015,0.67,,0,0,39,41,35,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",1/24/2015,0.14,,0,0,40,49,35,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",1/25/2015,0,,0,0,41,55,29,5
USW00013722,"RALEIGH AIRPORT, NC US",1/26/2015,0.24,,0,0,44,50,38,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",1/27/2015,0.01,,0,0,39,44,30,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",1/28/2015,0,,0,0,34,46,25,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",1/29/2015,0.02,,0,0,33,47,23,0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",1/30/2015,0,,0,0,42,48,29,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",1/31/2015,0,,0,0,34,48,22,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",2/1/2015,0,,0,0,42,57,32,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",2/2/2015,0.39,,0,0,54,62,29,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",2/3/2015,0,0,0,0,33,45,22,0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",2/4/2015,0,,0,0,38,54,25,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/5/2015,0,,0,0,44,50,27,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/6/2015,0,,0,0,30,42,17,-1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",2/7/2015,0,,0,0,39,60,26,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",2/8/2015,0,,0,0,54,72,39,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",2/9/2015,0.4,,0,0,55,62,45,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",2/10/2015,0.17,,0,0,42,45,36,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",2/11/2015,0,,0,0,39,51,30,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",2/12/2015,0,,0,0,41,54,29,5
USW00013722,"RALEIGH AIRPORT, NC US",2/13/2015,0,,0,0,29,35,23,-1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/14/2015,0,,0,0,34,53,22,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",2/15/2015,0,,0,0,27,29,15,-2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",2/16/2015,0.22,,0.3,0,22,27,19,-5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",2/17/2015,0.39,,0.7,1.2,24,35,19,-4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",2/18/2015,0.06,,0.4,0,29,40,19,-1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/19/2015,0,,0,0,20,23,12,-6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/20/2015,0,,0,0,15,26,7,-9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",2/21/2015,0,,0,0,25,40,18,-3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",2/22/2015,0.08,,0,0,43,57,34,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",2/23/2015,0.03,,0,0,43,47,30,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",2/24/2015,0.09,,1.4,0,27,30,19,-2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",2/25/2015,0.36,,1.9,1.2,31,46,18,-0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",2/26/2015,0.72,,3.2,3.9,33,35,28,0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",2/27/2015,0,,0,3.1,33,45,23,0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",2/28/2015,0,,0,1.2,31,37,26,-0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",3/1/2015,0.67,,0,1.2,31,35,28,-0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",3/2/2015,0,,0,0,43,61,34,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",3/3/2015,0.07,,0,0,39,43,35,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",3/4/2015,0.02,,0,0,49,75,38,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",3/5/2015,0.97,,0,0,56,66,32,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/6/2015,0,,0,0,31,37,24,-0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",3/7/2015,0,,0,0,35,58,20,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",3/8/2015,0,,0,0,51,71,35,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",3/9/2015,0,,0,0,56,65,48,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/10/2015,0,,0,0,61,75,50,16.11111111
USW00013722,"RALEIGH AIRPORT, NC US",3/11/2015,0.11,,0,0,67,76,59,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",3/12/2015,0,,0,0,58,66,49,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",3/13/2015,0.02,,0,0,49,53,42,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",3/14/2015,0.3,,0,0,50,62,45,10
USW00013722,"RALEIGH AIRPORT, NC US",3/15/2015,0,,0,0,58,73,48,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",3/16/2015,0,,0,0,60,80,41,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",3/17/2015,0,,0,0,65,82,47,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/18/2015,0,,0,0,54,60,39,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",3/19/2015,0.34,,0,0,50,54,40,10
USW00013722,"RALEIGH AIRPORT, NC US",3/20/2015,0.31,,0,0,44,51,40,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",3/21/2015,0,,0,0,49,65,40,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",3/22/2015,0,,0,0,56,66,47,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/23/2015,0,,0,0,53,58,43,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",3/24/2015,0,,0,0,50,67,36,10
USW00013722,"RALEIGH AIRPORT, NC US",3/25/2015,0,,0,0,54,67,47,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",3/26/2015,0.13,,0,0,65,75,57,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/27/2015,0.18,,0,0,56,66,40,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/28/2015,0,,0,0,41,46,32,5
USW00013722,"RALEIGH AIRPORT, NC US",3/29/2015,0,,0,0,37,52,22,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",3/30/2015,0.16,,0,0,48,66,41,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",3/31/2015,0,,0,0,55,74,35,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",4/1/2015,0,,0,0,59,66,47,15
USW00013722,"RALEIGH AIRPORT, NC US",4/2/2015,0,,0,0,57,74,39,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",4/3/2015,0,,0,0,69,83,61,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/4/2015,0,,0,0,67,73,43,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",4/5/2015,0,,0,0,52,68,33,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",4/6/2015,0,,0,0,63,76,52,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",4/7/2015,0.11,,0,0,66,72,61,18.88888889
USW00013722,"RALEIGH AIRPORT, NC US",4/8/2015,0,,0,0,71,84,62,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",4/9/2015,0.53,,0,0,65,78,57,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",4/10/2015,0,,0,0,71,84,65,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",4/11/2015,0,,0,0,70,75,52,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",4/12/2015,0,,0,0,60,73,47,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/13/2015,0,,0,0,65,80,50,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",4/14/2015,1.23,,0,0,70,79,61,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",4/15/2015,0.31,,0,0,58,61,52,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",4/16/2015,0.05,,0,0,55,66,48,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",4/17/2015,0,,0,0,65,78,56,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",4/18/2015,0.01,,0,0,69,80,61,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/19/2015,0.76,,0,0,67,73,63,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",4/20/2015,0.28,,0,0,69,78,63,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/21/2015,0.63,,0,0,64,70,52,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",4/22/2015,0,,0,0,61,77,44,16.11111111
USW00013722,"RALEIGH AIRPORT, NC US",4/23/2015,0,,0,0,60,68,49,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/24/2015,0,,0,0,55,67,38,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",4/25/2015,0.34,,0,0,53,57,45,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",4/26/2015,0.02,,0,0,49,54,45,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",4/27/2015,0,,0,0,53,68,39,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",4/28/2015,0,,0,0,55,69,39,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",4/29/2015,0,,0,0,56,70,43,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",4/30/2015,0.99,,0,0,60,73,51,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",5/1/2015,0.58,,0,0,54,61,51,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/2/2015,0,,0,0,59,73,46,15
USW00013722,"RALEIGH AIRPORT, NC US",5/3/2015,0,,0,0,62,79,47,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/4/2015,0,,0,0,67,82,53,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",5/5/2015,0,,0,0,70,82,56,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",5/6/2015,0,,0,0,70,83,54,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",5/7/2015,0,,0,0,70,82,58,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",5/8/2015,0,,0,0,70,81,57,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",5/9/2015,0.03,,0,0,73,85,65,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",5/10/2015,0.22,,0,0,71,78,68,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/11/2015,0.14,,0,0,74,87,69,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",5/12/2015,0,,0,0,77,87,68,25
USW00013722,"RALEIGH AIRPORT, NC US",5/13/2015,0,,0,0,72,80,58,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/14/2015,0,,0,0,63,72,56,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/15/2015,0,,0,0,64,77,55,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",5/16/2015,0,,0,0,71,85,60,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/17/2015,0,,0,0,75,88,63,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",5/18/2015,0,,0,0,78,91,69,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",5/19/2015,1.38,,0,0,77,90,69,25
USW00013722,"RALEIGH AIRPORT, NC US",5/20/2015,0,,0,0,75,88,62,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",5/21/2015,0.24,,0,0,68,71,57,20
USW00013722,"RALEIGH AIRPORT, NC US",5/22/2015,0,,0,0,63,75,52,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/23/2015,0,,0,0,63,80,48,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/24/2015,0,,0,0,69,83,54,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",5/25/2015,0,,0,0,73,84,57,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",5/26/2015,0,,0,0,76,89,65,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",5/27/2015,0.3,,0,0,77,87,69,25
USW00013722,"RALEIGH AIRPORT, NC US",5/28/2015,0.15,,0,0,75,87,68,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",5/29/2015,0,,0,0,77,87,66,25
USW00013722,"RALEIGH AIRPORT, NC US",5/30/2015,0,,0,0,76,88,66,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",5/31/2015,0,,0,0,78,89,69,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/1/2015,0.08,,0,0,79,90,68,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",6/2/2015,0.15,,0,0,72,82,67,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",6/3/2015,0.02,,0,0,67,68,63,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/4/2015,0.02,,0,0,64,68,61,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",6/5/2015,0.01,,0,0,67,78,60,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/6/2015,0,,0,0,73,88,59,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",6/7/2015,0,,0,0,74,86,62,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",6/8/2015,0,,0,0,76,89,65,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/9/2015,0.31,,0,0,78,89,67,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/10/2015,0.25,,0,0,77,88,67,25
USW00013722,"RALEIGH AIRPORT, NC US",6/11/2015,0.08,,0,0,80,93,70,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",6/12/2015,0,,0,0,81,90,71,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",6/13/2015,0,,0,0,83,95,74,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",6/14/2015,0,,0,0,84,96,71,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",6/15/2015,0,,0,0,85,99,72,29.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/16/2015,0,,0,0,86,100,73,30
USW00013722,"RALEIGH AIRPORT, NC US",6/17/2015,0.51,,0,0,85,96,74,29.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/18/2015,2.1,,0,0,84,98,71,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",6/19/2015,0.23,,0,0,81,95,72,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",6/20/2015,0.01,,0,0,81,96,71,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",6/21/2015,0,,0,0,84,95,73,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",6/22/2015,0,,0,0,83,96,70,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",6/23/2015,0,,0,0,86,98,76,30
USW00013722,"RALEIGH AIRPORT, NC US",6/24/2015,0,,0,0,86,95,74,30
USW00013722,"RALEIGH AIRPORT, NC US",6/25/2015,0.31,,0,0,81,92,71,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",6/26/2015,1.26,,0,0,81,92,69,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",6/27/2015,0.99,,0,0,76,88,70,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/28/2015,0,,0,0,75,84,64,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",6/29/2015,0,,0,0,74,88,60,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",6/30/2015,0.02,,0,0,79,92,67,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",7/1/2015,0,,0,0,76,87,67,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",7/2/2015,0.24,,0,0,79,87,72,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",7/3/2015,0.14,,0,0,74,78,69,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",7/4/2015,0.06,,0,0,77,87,69,25
USW00013722,"RALEIGH AIRPORT, NC US",7/5/2015,0.79,,0,0,79,90,69,26.11111111
